TestSimpleOnly.pos.x [m],TestSimpleOnly.vel.x [m/s],TestSimpleOnly.accel.x [m/s^2],TestSimpleOnly.net_force.x [N],TestSimpleOnly.pos.y [m],TestSimpleOnly.vel.y [m/s],TestSimpleOnly.accel.y [m/s^2],TestSimpleOnly.net_force.y [N],TestSimpleOnly.mass [kg],TestSimpleOnly.theta [rad],TestSimpleOnly.theta_dot [rad/s],TestSimpleOnly.theta_ddot [rad/s^2],TestSimpleOnly.net_moment [N*m],TestSimpleOnly.inertia [kg*m^2],TestSimple.force.x [N],TestSimple.force.y [N],TestSimple.moment [N*m],TestBodySimpleOnly.pos.x [m],TestBodySimpleOnly.vel.x [m/s],TestBodySimpleOnly.accel.x [m/s^2],TestBodySimpleOnly.net_force.x [N],TestBodySimpleOnly.pos.y [m],TestBodySimpleOnly.vel.y [m/s],TestBodySimpleOnly.accel.y [m/s^2],TestBodySimpleOnly.net_force.y [N],TestBodySimpleOnly.mass [kg],TestBodySimpleOnly.theta [rad],TestBodySimpleOnly.theta_dot [rad/s],TestBodySimpleOnly.theta_ddot [rad/s^2],TestBodySimpleOnly.net_moment [N*m],TestBodySimpleOnly.inertia [kg*m^2],TestSimple2.force.x [N],TestSimple2.force.y [N],TestSimple2.moment [N*m],TestBodySimple.loc_cg.i [m],TestBodySimple.loc_cg.j [m],TestBodySimple.body_force.i [N],TestBodySimple.body_force.j [N],TestBodySimple.global_force.x [N],TestBodySimple.global_force.y [N],TestBodySimple.moment [N*m],sim.steps [-],sim.dt [s],sim.time [s]
0.38456450,0.87700000,1.00000000,1.00000000,0.38456450,0.87700000,1.00000000,1.00000000,1.00000000,0.38456450,0.87700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38456450,0.87700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,876.00000000,0.00100000,0.87600000
0.38544200,0.87800000,1.00000000,1.00000000,0.38544200,0.87800000,1.00000000,1.00000000,1.00000000,0.38544200,0.87800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38544200,0.87800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,877.00000000,0.00100000,0.87700000
0.38632050,0.87900000,1.00000000,1.00000000,0.38632050,0.87900000,1.00000000,1.00000000,1.00000000,0.38632050,0.87900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38632050,0.87900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,878.00000000,0.00100000,0.87800000
0.38720000,0.88000000,1.00000000,1.00000000,0.38720000,0.88000000,1.00000000,1.00000000,1.00000000,0.38720000,0.88000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38720000,0.88000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,879.00000000,0.00100000,0.87900000
0.38808050,0.88100000,1.00000000,1.00000000,0.38808050,0.88100000,1.00000000,1.00000000,1.00000000,0.38808050,0.88100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38808050,0.88100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,880.00000000,0.00100000,0.88000000
0.38896200,0.88200000,1.00000000,1.00000000,0.38896200,0.88200000,1.00000000,1.00000000,1.00000000,0.38896200,0.88200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38896200,0.88200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,881.00000000,0.00100000,0.88100000
0.38984450,0.88300000,1.00000000,1.00000000,0.38984450,0.88300000,1.00000000,1.00000000,1.00000000,0.38984450,0.88300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38984450,0.88300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,882.00000000,0.00100000,0.88200000
0.39072800,0.88400000,1.00000000,1.00000000,0.39072800,0.88400000,1.00000000,1.00000000,1.00000000,0.39072800,0.88400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39072800,0.88400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,883.00000000,0.00100000,0.88300000
0.39161250,0.88500000,1.00000000,1.00000000,0.39161250,0.88500000,1.00000000,1.00000000,1.00000000,0.39161250,0.88500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39161250,0.88500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,884.00000000,0.00100000,0.88400000
0.39249800,0.88600000,1.00000000,1.00000000,0.39249800,0.88600000,1.00000000,1.00000000,1.00000000,0.39249800,0.88600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39249800,0.88600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,885.00000000,0.00100000,0.88500000
0.39338450,0.88700000,1.00000000,1.00000000,0.39338450,0.88700000,1.00000000,1.00000000,1.00000000,0.39338450,0.88700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39338450,0.88700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,886.00000000,0.00100000,0.88600000
0.39427200,0.88800000,1.00000000,1.00000000,0.39427200,0.88800000,1.00000000,1.00000000,1.00000000,0.39427200,0.88800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39427200,0.88800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,887.00000000,0.00100000,0.88700000
0.39516050,0.88900000,1.00000000,1.00000000,0.39516050,0.88900000,1.00000000,1.00000000,1.00000000,0.39516050,0.88900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39516050,0.88900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,888.00000000,0.00100000,0.88800000
0.39605000,0.89000000,1.00000000,1.00000000,0.39605000,0.89000000,1.00000000,1.00000000,1.00000000,0.39605000,0.89000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39605000,0.89000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,889.00000000,0.00100000,0.88900000
0.39694050,0.89100000,1.00000000,1.00000000,0.39694050,0.89100000,1.00000000,1.00000000,1.00000000,0.39694050,0.89100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39694050,0.89100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,890.00000000,0.00100000,0.89000000
0.39783200,0.89200000,1.00000000,1.00000000,0.39783200,0.89200000,1.00000000,1.00000000,1.00000000,0.39783200,0.89200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39783200,0.89200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,891.00000000,0.00100000,0.89100000
0.39872450,0.89300000,1.00000000,1.00000000,0.39872450,0.89300000,1.00000000,1.00000000,1.00000000,0.39872450,0.89300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39872450,0.89300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,892.00000000,0.00100000,0.89200000
0.39961800,0.89400000,1.00000000,1.00000000,0.39961800,0.89400000,1.00000000,1.00000000,1.00000000,0.39961800,0.89400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39961800,0.89400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,893.00000000,0.00100000,0.89300000
0.40051250,0.89500000,1.00000000,1.00000000,0.40051250,0.89500000,1.00000000,1.00000000,1.00000000,0.40051250,0.89500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40051250,0.89500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,894.00000000,0.00100000,0.89400000
0.40140800,0.89600000,1.00000000,1.00000000,0.40140800,0.89600000,1.00000000,1.00000000,1.00000000,0.40140800,0.89600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40140800,0.89600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,895.00000000,0.00100000,0.89500000
0.40230450,0.89700000,1.00000000,1.00000000,0.40230450,0.89700000,1.00000000,1.00000000,1.00000000,0.40230450,0.89700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40230450,0.89700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,896.00000000,0.00100000,0.89600000
0.40320200,0.89800000,1.00000000,1.00000000,0.40320200,0.89800000,1.00000000,1.00000000,1.00000000,0.40320200,0.89800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40320200,0.89800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,897.00000000,0.00100000,0.89700000
0.40410050,0.89900000,1.00000000,1.00000000,0.40410050,0.89900000,1.00000000,1.00000000,1.00000000,0.40410050,0.89900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40410050,0.89900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,898.00000000,0.00100000,0.89800000
0.40500000,0.90000000,1.00000000,1.00000000,0.40500000,0.90000000,1.00000000,1.00000000,1.00000000,0.40500000,0.90000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40500000,0.90000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,899.00000000,0.00100000,0.89900000
0.40590050,0.90100000,1.00000000,1.00000000,0.40590050,0.90100000,1.00000000,1.00000000,1.00000000,0.40590050,0.90100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40590050,0.90100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,900.00000000,0.00100000,0.90000000
0.40680200,0.90200000,1.00000000,1.00000000,0.40680200,0.90200000,1.00000000,1.00000000,1.00000000,0.40680200,0.90200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40680200,0.90200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,901.00000000,0.00100000,0.90100000
0.40770450,0.90300000,1.00000000,1.00000000,0.40770450,0.90300000,1.00000000,1.00000000,1.00000000,0.40770450,0.90300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40770450,0.90300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,902.00000000,0.00100000,0.90200000
0.40860800,0.90400000,1.00000000,1.00000000,0.40860800,0.90400000,1.00000000,1.00000000,1.00000000,0.40860800,0.90400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40860800,0.90400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,903.00000000,0.00100000,0.90300000
0.40951250,0.90500000,1.00000000,1.00000000,0.40951250,0.90500000,1.00000000,1.00000000,1.00000000,0.40951250,0.90500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40951250,0.90500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,904.00000000,0.00100000,0.90400000
0.41041800,0.90600000,1.00000000,1.00000000,0.41041800,0.90600000,1.00000000,1.00000000,1.00000000,0.41041800,0.90600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41041800,0.90600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,905.00000000,0.00100000,0.90500000
0.41132450,0.90700000,1.00000000,1.00000000,0.41132450,0.90700000,1.00000000,1.00000000,1.00000000,0.41132450,0.90700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41132450,0.90700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,906.00000000,0.00100000,0.90600000
0.41223200,0.90800000,1.00000000,1.00000000,0.41223200,0.90800000,1.00000000,1.00000000,1.00000000,0.41223200,0.90800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41223200,0.90800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,907.00000000,0.00100000,0.90700000
0.41314050,0.90900000,1.00000000,1.00000000,0.41314050,0.90900000,1.00000000,1.00000000,1.00000000,0.41314050,0.90900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41314050,0.90900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,908.00000000,0.00100000,0.90800000
0.41405000,0.91000000,1.00000000,1.00000000,0.41405000,0.91000000,1.00000000,1.00000000,1.00000000,0.41405000,0.91000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41405000,0.91000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,909.00000000,0.00100000,0.90900000
0.41496050,0.91100000,1.00000000,1.00000000,0.41496050,0.91100000,1.00000000,1.00000000,1.00000000,0.41496050,0.91100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41496050,0.91100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,910.00000000,0.00100000,0.91000000
0.41587200,0.91200000,1.00000000,1.00000000,0.41587200,0.91200000,1.00000000,1.00000000,1.00000000,0.41587200,0.91200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41587200,0.91200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,911.00000000,0.00100000,0.91100000
0.41678450,0.91300000,1.00000000,1.00000000,0.41678450,0.91300000,1.00000000,1.00000000,1.00000000,0.41678450,0.91300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41678450,0.91300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,912.00000000,0.00100000,0.91200000
0.41769800,0.91400000,1.00000000,1.00000000,0.41769800,0.91400000,1.00000000,1.00000000,1.00000000,0.41769800,0.91400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41769800,0.91400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,913.00000000,0.00100000,0.91300000
0.41861250,0.91500000,1.00000000,1.00000000,0.41861250,0.91500000,1.00000000,1.00000000,1.00000000,0.41861250,0.91500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41861250,0.91500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,914.00000000,0.00100000,0.91400000
0.41952800,0.91600000,1.00000000,1.00000000,0.41952800,0.91600000,1.00000000,1.00000000,1.00000000,0.41952800,0.91600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41952800,0.91600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,915.00000000,0.00100000,0.91500000
0.42044450,0.91700000,1.00000000,1.00000000,0.42044450,0.91700000,1.00000000,1.00000000,1.00000000,0.42044450,0.91700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42044450,0.91700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,916.00000000,0.00100000,0.91600000
0.42136200,0.91800000,1.00000000,1.00000000,0.42136200,0.91800000,1.00000000,1.00000000,1.00000000,0.42136200,0.91800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42136200,0.91800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,917.00000000,0.00100000,0.91700000
0.42228050,0.91900000,1.00000000,1.00000000,0.42228050,0.91900000,1.00000000,1.00000000,1.00000000,0.42228050,0.91900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42228050,0.91900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,918.00000000,0.00100000,0.91800000
0.42320000,0.92000000,1.00000000,1.00000000,0.42320000,0.92000000,1.00000000,1.00000000,1.00000000,0.42320000,0.92000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42320000,0.92000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,919.00000000,0.00100000,0.91900000
